customer_id,company_name,contact_name,email,phone,address,city,state,zip_code,country,industry,company_size,created_date,status,lifetime_value,credit_limit,payment_terms,account_manager
121,White Ltd,Eric Cross,lroberts@roach.com,+1-940-977-7809x733,1990 Nicole Harbors Apt. 022,Lake Michaelberg,PR,04751,TL,Other,501-1000,2024-12-01,Churned,344618.26,495366.17,Net 60,Elizabeth Knapp
122,Rodriguez and Sons,Duane Guerrero,,001-799-882-7950x145,8147 David Wall,Markchester,NC,28005,MC,Finance,51-200,2021-10-11,Prospect,314037.16,589511.04,Net 45,Ashley Blair
123,"Rice, Miller and Ramsey",Rachel Mann,ulynch@fox-carney.com,(599)678-7729,10713 Gutierrez Isle,Annborough,AL,84468,FR,Government,1-50,2022-05-24,Active,427132.4,654407.5,Net 30,Barry Evans
124,"Nguyen, Smith and Jennings",Nathaniel Gilbert,collierjames@nielsen-mendoza.info,2276278576,803 Marsh Underpass Suite 124,West Tonyaside,MP,22254,TO,Other,501-1000,2023-04-25,Churned,366158.19,319422.87,Net 45,Bruce Patton
125,Thornton-Edwards,Jason Crawford,nathangallegos@robinson-turner.com,(903)617-8078x235,18230 Hughes Way Apt. 040,West Steventon,CT,68734,KM,Other,1-50,2022-08-28,Active,416727.08,102297.8,Net 15,Peter Fowler
126,Flores and Sons,Joseph Mejia,nelsoneric@smith.net,613.785.8542x49321,20701 Brown Meadow Suite 299,Jensenport,MA,26472,LC,Technology,1000+,2024-07-15,Prospect,336656.57,416700.55,Net 60,Thomas Duran
127,"Anderson, Hess and Gillespie",Jesus Cohen,oruiz@callahan.com,(962)955-7701x715,5992 Richard Station,West Angelaland,WY,40100,SN,Manufacturing,201-500,2023-12-03,Active,291069.67,220611.42,Net 60,Jason Oliver
128,"Moore, Olson and Jones",Michael Reynolds,vbradley@benson.org,319.897.5817x2461,0132 Katherine Shore Apt. 784,Gilbertmouth,ID,27457,KZ,Education,1-50,2022-09-10,Prospect,289179.5,809149.16,Net 15,Robert Frazier
129,Robbins-Herman,Lauren Carr DDS,melissabrown@faulkner.com,840-836-9656,327 Jacob Lights Suite 624,East Alexander,SD,02559,CV,Technology,51-200,2024-02-21,Prospect,352835.89,315894.84,Net 45,Vanessa Taylor
130,May Group,Stephanie Dominguez,dhanson@coleman.com,(869)709-7384,97519 Nixon Common,Lake Jessica,PR,98881,IT,Government,1-50,2023-12-15,Inactive,371779.68,972092.22,Net 15,Kelly Bishop
131,Kennedy Ltd,Mary Sutton,chloe58@harrison.info,001-656-654-4209,792 Diana Highway,West Toddberg,NY,10575,IT,Education,51-200,2022-02-22,Prospect,159260.5,331139.06,Net 15,Douglas Hodge
132,Figueroa PLC,Kevin Hernandez,lwood@patton-young.com,705.212.9276x63723,02767 Alvarez Terrace Apt. 667,Dustinchester,AL,38353,PE,Technology,1-50,2023-04-01,Prospect,224340.92,429774.63,Net 60,Tonya Vega
133,Davis PLC,Tina Reynolds,matthew41@pena-myers.com,001-393-385-2580x0106,3443 Andrew Course Apt. 939,Lake Susanland,PR,79758,CO,Education,501-1000,2023-03-14,Active,145207.0,681701.39,Net 60,Stephanie Knight
134,Kemp Ltd,Edward Guerrero,fowlersandra@hammond-schwartz.com,921-340-6650x442,96271 Amber Meadows Apt. 917,Dakotaland,CA,75388,ZA,Technology,1-50,2022-02-17,Inactive,154202.58,219121.64,Net 30,Alicia Jimenez
135,"Bowman, Fitzpatrick and Ortega",Michael Conway,robertsonshelby@mendoza-powell.com,+1-730-667-1985,15851 Hodges Highway Apt. 280,Guerreroport,UT,51632,CD,Other,501-1000,2023-01-21,Inactive,68946.92,537256.52,Net 30,Dr. Jeffrey Lopez
136,Lee Ltd,Cynthia Price PhD,victor70@morgan.com,(213)987-8293x1027,20204 Stephen Extension,Port Lisaville,NM,78485,VE,Finance,501-1000,2021-11-16,Active,220928.7,465156.71,Net 15,Dale Rogers
137,"Gregory, Nguyen and Daugherty",Brenda Copeland,kathrynwatkins@brown-hill.biz,(358)827-3902,71002 Jasmine Ramp,Robertfort,UT,17133,GA,Government,201-500,2021-03-20,Active,205490.99,966537.69,Net 30,Kelly Jenkins
138,Bishop Inc,Michelle Salazar,burtonkimberly@barnes-grant.com,581-695-8837,12772 Elizabeth Cape,Lake Michaelborough,NE,33450,LT,Education,1-50,2023-11-08,Churned,423019.76,250883.31,Net 60,Patrick Buckley
139,Moore Inc,Mr. Steven Griffith,robert53@nguyen.com,001-963-463-1797x0623,2735 Harris Crossroad Apt. 904,North Melissa,NH,55318,DO,Education,51-200,2022-12-03,Prospect,390663.34,85615.58,Net 15,Edward Moore
140,"Cisneros, Whitehead and Lane",Crystal Jenkins,natkins@wells.biz,001-233-956-9392x9060,8671 Simpson Corner,Lake Jessicaborough,DC,47477,KE,Education,51-200,2022-01-12,Inactive,55888.24,263408.54,Net 30,Ann Castillo
141,Martin-Stevens,Lauren Bray,tingram@lopez-savage.info,001-501-365-8046x498,085 Daniel Lakes Suite 905,Gregoryside,VT,09283,TJ,Healthcare,501-1000,2021-09-28,Churned,378450.68,762278.38,Net 60,George Fernandez
142,"Mendoza, Crosby and Carpenter",Christine Mcgee,lukehurst@frazier.com,378.581.7884x795,16241 Fred Creek Apt. 723,West Robertside,DC,62616,LY,Education,201-500,2023-07-29,Inactive,222682.59,474231.87,Net 45,Matthew Carter
143,Johnson and Sons,Kelly Rogers,diana57@wade.info,692-942-4375x4025,284 Teresa Villages,East John,AZ,42001,TR,Finance,201-500,2021-01-27,Churned,228697.36,66321.15,Net 45,Jacob Harris
144,"Johnson, Stewart and Cooper",Joshua Martin,,610-967-2752x0885,297 Norris Street Suite 028,West Angelbury,NV,47345,BW,Government,501-1000,2022-10-10,Active,227618.18,811717.76,Net 30,Martin Silva
145,Harrington LLC,Bradley Atkinson,daughertypreston@stewart-jacobs.com,+1-356-526-5650x45547,674 Linda Manors Suite 299,East Jaredfort,VI,69353,LT,Technology,501-1000,2020-07-24,Active,406428.57,839003.41,Net 15,Leslie Bennett
146,Ortiz LLC,Justin Page,jamescollier@spencer-williams.com,001-647-687-3002,46273 David Harbor Suite 195,Cunninghamview,SC,90404,PY,Other,501-1000,2021-01-06,Inactive,185129.49,918757.42,Net 60,Nicholas Smith
147,Martin-Brown,Shawn Taylor,brianward@barr.net,+1-718-332-1928x5544,02845 Jenkins Estates Apt. 328,Port Jacob,MH,73725,VE,Education,1-50,2024-06-21,Prospect,51780.44,681595.55,Net 45,Michelle Park
148,Butler Inc,Carlos Smith,larry52@preston-harper.com,(440)513-2234,61107 Williams Coves,Port Donnashire,AR,61984,CL,Healthcare,201-500,2022-02-25,Active,293456.06,150014.1,Net 45,Eric Smith
149,Patton PLC,Steven Lopez,anthony24@bailey.org,589.611.9083,013 Richardson Radial,South Emily,CT,24205,MH,Healthcare,1000+,2023-03-25,Active,158243.03,382912.51,Net 45,Jose Russell
150,Martinez-Rodriguez,Philip Bush,millertristan@campbell-burke.com,+1-373-886-4631x75207,112 Morales Ramp Apt. 215,West James,PR,53491,CM,Finance,501-1000,2021-12-24,Prospect,14024.12,315777.41,Net 30,Molly Ramirez
151,"Miranda, Wheeler and Avila",Terri Kelly,garcher@hernandez-gibson.com,877-732-0101x702,9911 Sparks Flats,Ebonyfort,NY,34797,SR,Healthcare,51-200,2022-12-03,Active,151417.09,790238.97,Net 15,Kimberly Smith
152,Ewing Inc,Ernest Bennett,ljohnson@hopkins.com,962.446.7197x8897,4796 Miranda Haven,Bryanshire,AZ,17304,MM,Government,51-200,2022-12-19,Inactive,94518.75,695917.18,Net 30,Lauren Hubbard
61,"Peterson, Davis and Reed",Gregory Stanley,jimmycollins@lozano.com,852-608-5076,790 Gray Loaf,Ashleyfort,CT,91053,GQ,Other,1000+,2021-10-01,Prospect,377433.63,785962.36,Net 30,Jonathan Hubbard
154,Jackson-Evans,Christina Reid,pittmanamanda@baker-evans.org,(839)519-1954x1987,48468 Gonzalez Locks Suite 987,North Courtney,NC,24951,TR,Other,51-200,2024-03-30,Prospect,340761.88,574715.2,Net 60,Victor Harmon
155,Adams-Little,Sarah Meadows,boydmichael@allen.com,(365)413-6442x49363,34778 Henderson Camp,East Joseph,AK,34369,IT,Government,51-200,2024-09-06,Inactive,401623.32,147014.55,Net 45,Samuel Stuart
156,Casey-Brown,Emily Evans,,365-616-2319,39155 Shaffer Summit Apt. 632,East Jasonview,NV,54027,IE,Finance,1000+,2020-06-22,Active,146106.19,765485.66,Net 45,James Fry MD
157,Wells-Sanchez,Richard Thomas,tbaldwin@brewer.com,001-203-848-6451x8376,1343 Ruth Roads Suite 604,Port Kimberlyfort,NJ,97093,NG,Finance,51-200,2022-10-30,Churned,442891.74,931167.21,Net 60,Sherri Wilkins
158,Hale PLC,Jason Daniel,,+1-857-500-2720,9112 Zachary Trafficway Apt. 965,Mendozaberg,KS,23239,LA,Finance,201-500,2022-10-14,Inactive,18952.84,931517.65,Net 45,Christina Perry
159,Long Group,Stacey Walker,leblancdeborah@perez.com,001-320-269-6942x152,7133 Sophia Via Suite 476,South Melissa,PA,28755,JM,Other,51-200,2021-08-11,Churned,227057.73,15198.69,Net 15,Jason Thomas
160,Cherry-Young,David Aguilar,,+1-371-307-2563x6694,53759 Adam Parkways,Turnerfurt,TN,49115,CO,Government,1-50,2024-10-04,Prospect,122631.91,130629.86,Net 30,Christopher Jackson
161,Conrad-Humphrey,Evan Moreno,jorgeedwards@porter.com,(244)594-8562x57287,32074 Janice Mews,South Billystad,VT,74013,RU,Finance,501-1000,2023-11-23,Active,317817.7,579296.98,Net 30,Ryan Camacho Jr.
147,Harris LLC,Christopher Hicks,anna93@bolton.com,(413)271-5041x65915,7749 Mark Cape,Nguyenshire,DC,28205,BE,Government,51-200,2022-05-29,Active,264124.86,366997.72,Net 15,Anthony Jones
163,"James, Ross and Thompson",Sharon Davis,frankchan@holland-best.com,747-564-9251,6749 Davis Manors Suite 926,Davishaven,MA,61256,GD,Education,201-500,2021-11-27,Active,181761.47,76883.96,Net 30,Michelle Arias
164,"Soto, Warren and Roberts",Terry Woods,traceysutton@skinner-mills.com,001-808-310-8186,945 Richards Trafficway Apt. 172,Port Phillip,CO,55059,MA,Education,51-200,2022-07-13,Active,179388.03,345161.79,Net 30,Nathaniel Todd
165,Hanson-Baker,Shelby Lopez,christianhendrix@savage-rodriguez.net,9066102776,641 Derek Field Apt. 030,South Deborah,SD,32191,NZ,Other,51-200,2024-07-31,Inactive,36234.77,778428.5,Net 60,Eric Ford
166,Henderson-Wilson,Nancy Wallace,,370.879.3349x6050,9984 Tony Oval Suite 308,South Barbaraside,CA,35608,KH,Technology,201-500,2023-07-20,Prospect,260114.88,989231.48,Net 60,Audrey Dean
167,"Reed, Terry and Smith",Corey Cooper,williammatthews@morgan.info,(646)365-7293,23297 Laura Park Suite 338,North Michaelview,MI,89227,DJ,Education,1-50,2021-06-26,Prospect,140242.22,801348.99,Net 60,Stephanie Johnson
168,Morgan Inc,Barbara Walker,victoria50@adams.net,+1-310-477-1199x180,52478 Oconnor Courts,Lake Michael,GU,18559,CM,Government,201-500,2021-09-19,Inactive,250620.6,502548.16,Net 45,Jason Mack
169,Davenport Group,Jonathan Miller,jennifer65@ortega.biz,926.466.7850,811 Edwards Trail,South Bryan,WV,05362,HR,Healthcare,1000+,2021-04-13,Prospect,163999.66,89268.22,Net 45,Amy Welch
170,"Lloyd, Liu and Kaufman",Stephen Haynes,jennifer55@wilcox.org,(867)538-9975,08562 Lewis Pass Suite 852,North Pamelaside,OR,34408,GY,Other,201-500,2022-08-02,Churned,25965.81,871336.8,Net 45,Victoria Rodriguez
171,Skinner LLC,Heather Williams,westashley@chavez.org,001-889-535-4492,8935 Garcia Station,Pooleland,CO,08652,NO,Technology,1-50,2021-02-08,Churned,184839.01,803085.02,Net 30,Jeremy Wood
172,"Powell, Hansen and Maxwell",Lauren Fields,fbarker@mcpherson.com,372.888.1377x0285,59408 David Inlet,Kevinfort,AK,19227,CV,Other,1-50,2023-08-03,Inactive,38280.51,780730.22,Net 45,Steven Small
173,White Ltd,Bryan Bailey PhD,tolson@chavez.org,(828)877-7251,5807 Brewer Way,Lake Angel,SC,93221,KR,Healthcare,501-1000,2024-10-09,Prospect,189146.62,765453.63,Net 30,Maria Miller
174,"Weaver, Todd and Bernard",Nicole Shaw,martinezsharon@rivers.com,297.918.9569,6260 Reyes Course,North Amberport,FL,24443,IE,Retail,1-50,2020-10-05,Active,369159.06,504053.52,Net 60,Tristan Gregory
175,Mendez LLC,Micheal Evans,floresrobert@scott-david.com,8333993788,57861 Johnson Roads Apt. 048,East Kathrynberg,ME,74982,NE,Other,51-200,2023-10-17,Prospect,348520.42,998642.56,Net 30,Mark Harris
176,Brooks and Sons,Kimberly Henderson,dwilliams@roberts.info,394-665-3984x028,1284 Clark Parkways,Nicolemouth,SC,34758,GB,Other,1-50,2023-11-07,Prospect,335580.7,712445.08,Net 45,Matthew Morris
177,Stevens PLC,Thomas Anderson,lynchadam@chambers.net,001-776-881-1807x156,017 Mayer Mills,East Juliaview,TX,93456,MK,Healthcare,201-500,2021-08-18,Inactive,65074.42,208970.57,Net 30,Louis Turner
178,"Walker, Baird and Coffey",Johnathan Padilla,adrianjoyce@foster.info,(483)399-9219,9384 Melanie Brooks,Erinmouth,AL,56483,BA,Education,501-1000,2020-06-10,Inactive,307914.44,95353.33,Net 45,Erica Richard
179,Hill-Frazier,Isaiah Blake,brandonhull@cole.com,001-603-361-3325,76095 Wright Mountains,West Marissa,GU,44225,SK,Government,501-1000,2022-01-05,Active,67036.76,323857.39,Net 15,Patricia Harvey
180,Garrett PLC,William Rangel,sedwards@patton.info,6498611080,96399 Shawn Mountain Suite 991,Debratown,NH,68293,LS,Healthcare,51-200,2021-08-21,Churned,253917.57,869529.51,Net 15,Adam Reeves
181,"Clarke, Lee and Berry",Dawn Fisher,ilopez@brown.org,(285)449-8227x49545,88065 Tiffany Route,Port Casey,ID,88038,PY,Retail,201-500,2023-12-23,Prospect,423737.18,258099.26,Net 45,Erin Lane
182,Jensen-Barnes,Jesse Mccormick,crawfordsamantha@walker.com,356.436.2050x1508,3950 James Haven Apt. 342,Melaniebury,HI,26189,AO,Healthcare,1000+,2021-07-01,Inactive,89744.31,628234.4,Net 45,Susan Smith
183,"Taylor, Pena and Dyer",Daniel Bryant,lisa28@keith.com,(533)286-5596,425 Brian Underpass,Moniquehaven,OR,64593,GE,Technology,1-50,2020-09-09,Active,474530.69,773312.15,Net 45,Rachel Mendez
184,Romero Ltd,Jacqueline Stone,marcbrooks@webb.org,(490)733-3736x3466,121 Wallace Knoll Apt. 907,Ronaldmouth,NE,54103,MN,Technology,501-1000,2024-03-25,Prospect,322744.11,309073.17,Net 30,James White
185,Baker Inc,Bradley Kirby,hartmansara@wilson.com,+1-435-635-4443,4566 Thomas Passage,Port Raymond,IN,95310,AE,Finance,1-50,2021-10-14,Inactive,222604.72,489408.62,Net 30,Jose Hartman
186,Sharp-Murray,Emily Lopez,cclark@johnson.com,001-207-255-3666x8459,59999 Baird Ford,Brownfurt,ID,62731,CD,Education,201-500,2022-10-18,Churned,69729.25,376834.8,Net 15,Jocelyn Kline
187,Jackson Ltd,Amanda Barker,mjohnson@pruitt.com,234.481.7058,6212 Mendoza Cliff Suite 323,Ryanfort,GA,79630,TR,Retail,51-200,2022-08-22,Active,30049.62,945931.04,Net 60,Kathryn Cohen
188,Harris-Ritter,Roger Jacobs,aliciakent@stevens-johnston.com,875-446-9263x2967,0324 Estrada Cliff,South Robert,WV,72960,CM,Education,1000+,2023-02-19,Prospect,98967.88,167748.99,Net 60,Brian Miranda
189,Ortiz-Martin,Andrew Johnson,vjames@foley-sanders.com,412-957-7711x837,20912 Martinez Streets Suite 210,Ericstad,HI,28900,XX,Government,1000+,2020-04-17,Churned,483509.88,222992.98,Net 45,Kim Ramos
190,Copeland PLC,Michelle Prince,,(347)209-0063x3533,05313 Laura Village Apt. 206,Port Markside,SC,25345,VU,Other,201-500,2021-10-05,Active,424350.32,436618.49,Net 45,Jennifer Patterson
191,Lewis LLC,Adrian Valdez,pricestephen@barrett.org,(601)336-4971x892,625 Cynthia Spurs Suite 715,New Rhondamouth,MS,67482,DZ,Government,1-50,2021-12-23,Inactive,184449.27,295715.68,Net 60,Michele Smith
192,Jensen Inc,Oscar Todd,brownnicholas@harris-bennett.com,897.652.4508,55338 Rebecca Shores,Port Grace,VA,29657,UZ,Finance,51-200,2023-03-31,Active,199982.34,796948.26,Net 45,Catherine Soto
193,Kane Inc,Amy Braun,davidthompson@guerra.com,(574)623-3629x34497,56627 Henderson Ridge Suite 270,Simmonsland,WV,39852,UG,Government,1000+,2024-07-27,Active,27425.16,145666.01,Net 45,Nicholas Scott
194,Torres-Campbell,Karen Cook,mgonzalez@smith.com,866.465.6749x1601,4587 Horton Run,Housebury,IA,63117,AU,Healthcare,201-500,2023-01-27,Prospect,85438.51,990709.58,Net 45,Megan Terry
195,"Hernandez, Jacobs and Blackburn",David Lane,alexanderwise@dawson.com,336.726.4488x69461,3640 Lisa Alley,North Kimchester,NC,55137,TD,Other,1000+,2022-06-14,Prospect,240071.84,26470.59,Net 45,Carolyn Brooks
196,"Taylor, Tucker and Shaw",Keith Lewis,brianwhite@green.info,+1-591-921-4161x4150,100 Walton Avenue Apt. 138,South Carrieview,NM,62528,TW,Technology,1000+,2022-11-13,Churned,136437.57,659035.06,Net 30,Gabrielle Maldonado
197,Key-Montoya,Mary Gray,hestermorgan@smith.biz,001-820-591-8435x7978,505 Tara Street,Ericabury,PA,64010,MZ,Government,51-200,2020-09-09,Inactive,20627.4,948723.12,Net 15,Todd David
198,Hatfield-Vincent,Morgan Carter,jenniferkane@glover.info,548-572-7178,11602 Orr Trafficway,Jeffreyview,TN,62930,SV,Government,51-200,2021-01-17,Churned,253400.65,615363.28,Net 60,Tammy Schultz
199,Davis-Holt,Tara Miranda,schneidernicholas@paul.net,(733)441-4111x59319,9040 Melanie Manors Suite 528,North Randall,ND,60873,KW,Healthcare,1000+,2021-03-25,Inactive,282638.95,998141.64,Net 60,Elizabeth Robinson
200,"Bryant, Guzman and Thomas",Rebecca Warner,kyle14@berry.com,001-460-252-3302x764,6756 Jones Stream Suite 438,Davismouth,WV,76573,BF,Education,1000+,2022-08-02,Prospect,339554.95,868977.86,Net 45,Christopher Taylor
201,"Olson, Merritt and Clark",Christina Curtis,jessica91@floyd.biz,+1-820-515-7201x85962,36749 Denise Lane,Port Stevenfurt,KY,83382,TD,Manufacturing,51-200,2023-10-14,Prospect,386731.26,707851.93,Net 60,Bryan Miller
202,May-Kerr,Kevin Archer,vhill@bauer.biz,964.392.1518x2606,12920 Mcbride Crossing,East Baileyburgh,CO,74228,IE,Manufacturing,201-500,2020-04-18,Active,288871.02,547758.97,Net 60,Caleb Evans
203,"Jackson, Rowland and Barrett",Angel Bautista,donna72@henry.com,+1-488-531-0303x243,2961 Green Run Apt. 671,Ericaberg,ND,27208,BN,Manufacturing,1-50,2022-04-16,Prospect,477880.29,88239.14,Net 60,Melissa Lee MD
204,"Holland, Dixon and Martin",Emily French,mjohnson@jones.net,486-515-1554,16361 Gregory Stream Suite 971,Jackieport,OH,36028,UZ,Manufacturing,1000+,2020-11-03,Prospect,72950.11,619520.26,Net 30,Carolyn Potts
205,White-Shaffer,Rachel Arnold,iwoods@smith-palmer.com,+1-722-969-4053x96727,6834 Stacey Lodge Suite 111,North Frederick,AR,11587,CH,Retail,1-50,2022-06-07,Active,209584.18,720184.48,Net 15,Katherine Baxter
206,Rhodes-Randolph,Jonathan Jennings,sullivanchristina@smith.com,489.309.7283,85067 Jackson Creek Suite 381,Kevinport,KS,28427,AD,Healthcare,501-1000,2024-11-02,Churned,241337.02,207461.41,Net 45,Thomas Hickman
207,"Robertson, Barry and Walls",Sarah Brown,gilbertmark@rodriguez-bailey.com,(950)216-7318x8261,437 Brooks Lakes,Mcclainside,AS,35822,CD,Finance,1000+,2023-09-24,Inactive,269900.38,725886.5,Net 15,Jessica Taylor
208,"Hamilton, Howard and Harrell",Colton Williams,vfisher@martin.info,+1-341-267-8725x68621,58030 Jordan Ranch,South Timothyport,NM,11329,PS,Healthcare,1-50,2023-08-25,Churned,395040.51,194448.52,Net 45,Christian Dixon
28,Campbell Inc,Wendy Wright,tgonzalez@haynes.org,(639)523-1260,0931 Omar Pine,Isabelbury,IN,44564,NP,Education,201-500,2024-01-28,Churned,494604.24,547867.48,Net 60,Jeffery Williams
210,Adams LLC,Michelle Wright,whiteaaron@garner.org,362-247-5541,5598 Allen Harbor,New Patrick,FM,14442,CO,Manufacturing,51-200,2021-01-08,Active,168688.63,733808.04,Net 45,Warren Henson
76,Lee Group,Angela Payne,kevin73@le.net,001-248-455-7161x768,240 Laura Square Apt. 678,East Samuelhaven,MS,74228,MW,Retail,51-200,2023-05-30,Churned,414359.96,520127.85,Net 15,Christine Smith
212,"Robinson, Horton and Suarez",Joy Zimmerman,kevin34@adams.net,540.324.2403,595 Miller Squares,Jenniferchester,MH,80649,KE,Other,201-500,2022-10-05,Inactive,8380.91,389738.65,Net 60,Miss Alexandra Kelly
213,"Sanford, Thompson and Bonilla",Veronica Osborne,sharphailey@scott.com,435.943.9627x365,2722 Ashley Stream,Lake Julian,ME,21855,EE,Technology,201-500,2023-05-09,Prospect,347920.45,71503.09,Net 15,Chelsea Thomas
214,Sanchez-Stout,Ariel Rose,morrisonnicholas@rodriguez.com,(731)342-9001,79724 Mendoza Gardens,New Heatherside,DE,03280,BD,Manufacturing,1-50,2020-11-15,Prospect,186934.23,228640.75,Net 30,Ashley Tanner
215,Thomas-Barr,Jeffery Hernandez,jeremiah61@jackson-rodriguez.com,751-495-1510x9226,49451 Hendricks Shore Suite 410,Port Diana,MD,19870,MW,Education,501-1000,2023-10-19,Churned,379888.51,803975.04,Net 30,Rachel Mendoza
216,Wilson Group,Diana Davis,huntercruz@snyder-olson.biz,+1-552-836-6878x878,689 Jacqueline Freeway,Aarontown,MN,73688,PY,Finance,1000+,2021-02-19,Churned,266445.7,368167.02,Net 15,Amy Bailey
217,Phillips and Sons,Kristen Velazquez,,(333)930-2126x06501,25213 Alexander Village,Hernandezburgh,NJ,97960,CU,Healthcare,51-200,2024-06-26,Prospect,427970.57,447422.15,Net 30,Elizabeth Jenkins
218,Wallace-Newman,Brian Brown,munozglenn@smith.info,+1-349-884-3624,369 Jeffery Ferry,Port Heatherfort,MD,86051,BA,Other,1-50,2023-06-12,Churned,70312.45,421270.33,Net 15,Carmen Pratt
219,"Coleman, Nelson and Garcia",Richard Rogers,julianweaver@lewis.com,283.903.4199,51405 Benjamin Parkway,West Karen,VA,47141,CO,Technology,501-1000,2020-10-29,Prospect,409144.35,748346.44,Net 15,Steven Gordon
220,"Aguirre, Hernandez and Matthews",Kevin Christian,,722-971-1332x2889,4596 Pamela Trail,Allenland,FL,74805,YE,Technology,1-50,2024-03-25,Churned,20708.76,414778.27,Net 30,Adrian Miranda
221,Payne-Novak,Anita Davis,geoffrey42@ramirez.com,312-974-7472,4669 Scott Passage,Nathanielchester,NY,59495,IN,Government,201-500,2020-05-12,Churned,227025.88,917943.93,Net 60,Maria Figueroa
222,Lyons PLC,Samuel Roberts,ashleynash@price.com,(877)787-1121x663,5973 Wilson Motorway,New Ericfort,FL,84415,GH,Healthcare,201-500,2022-09-21,Active,93344.45,541885.9,Net 30,Victoria Schroeder
223,Mayer LLC,Veronica Lewis,mirandacisneros@henderson.com,646-414-7683,65423 Mcmahon Orchard,Nicholsburgh,UT,57751,XX,Technology,201-500,2023-01-06,Churned,338382.43,549000.89,Net 60,Laura Morrow
224,"Logan, Harper and Miller",Lisa Morris,alexis72@lin-wilson.biz,480-872-7910x336,3390 Cervantes Brook,Peggyhaven,GU,16851,ME,Manufacturing,51-200,2024-03-30,Active,20947.57,663595.71,Net 15,Joy Jenkins
